source,prediction_id,family,predicate,point_monotone,mesh_monotone,compatibility_monotone,point_endpoint_change,mesh_endpoint_change,compatibility_endpoint_change
sgfn,sgfn_official_full_l160:official_test:5341b79f-8a66-2cdd-84d5-6dba6525dd75:2:17:15:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9737431235760884
open3dsg,open3dsg_ov:full_official_validation:e61b0e04-bada-2f31-82d6-72831a602ba7_2:1:12:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.292942579429433
open3dsg,open3dsg_ov:full_official_validation:c7895f07-339c-2d13-8176-7418b6e8d7ce_2:45:1:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9999317152757394
sgfn,sgfn_official_full_l160:official_test:fcf66d7b-622d-291c-86b8-7db96aebcee3:2:5:19:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.44613353579991255
sgfn,sgfn_official_full_l160:official_test:0988ea72-eb32-2e61-8344-99e2283c2728:3:33:18:lower than,relative_vertical,lower than,True,True,True,2.0000000000000004,2.0000000000000004,0.0001672238377882218
open3dsg,open3dsg_ov:full_official_validation:10b17957-3938-2467-88a5-9e9254930dad_6:1:39:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0004541585365005485
open3dsg,open3dsg_ov:full_official_validation:10b1794e-3938-2467-89a7-ebc89e84cf88_1:11:10:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.002439569602690761
sgfn,sgfn_official_full_l160:official_test:9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1:2:9:20:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.020601449683265938
open3dsg,open3dsg_ov:full_official_validation:8eabc445-5af7-2f32-85ae-90deb8eb1b0b_1:2:5:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9873536808196062
vlsat,vlsat_closed_set:full_official_validation:c7895f29-339c-2d13-83e9-90dbe61fa8be:2:5:19:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.17601172879398697
sgfn,sgfn_official_full_l160:official_test:43b8cae3-6678-2e38-9b67-5905de29f6d7:2:2:4:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.03084772238453659
open3dsg,open3dsg_ov:full_official_validation:1d234024-e280-2b1a-8c28-2743fefed020_2:14:10:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9987461868901336
vlsat,vlsat_closed_set:full_official_validation:c7895f7c-339c-2d13-819f-3bb0b26c91f6:4:27:28:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.017344258373626298
vlsat,vlsat_closed_set:full_official_validation:2451c048-fae8-24f6-9043-f1604dbada2c:1:101:100:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.11631290016752172
sgfn,sgfn_official_full_l160:official_test:7747a4ec-9431-24e8-848f-897279a1e9fe:2:19:64:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.2634243076590057
vlsat,vlsat_closed_set:full_official_validation:10b1792e-3938-2467-8bb3-172148ae5a67:2:9:23:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.007786497920771351
open3dsg,open3dsg_ov:full_official_validation:c7895f2b-339c-2d13-8248-b0507e050314_3:20:1:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0013702581633165956
vlsat,vlsat_closed_set:full_official_validation:bcb0fe06-4f39-2c70-9c24-a8dd7496c2f8:2:27:35:lower than,relative_vertical,lower than,True,True,True,2.0,2.000000000000001,6.494103274023999e-06
sgfn,sgfn_official_full_l160:official_test:bcb0fe06-4f39-2c70-9c24-a8dd7496c2f8:4:22:33:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.009759501463994291
vlsat,vlsat_closed_set:full_official_validation:c7895f07-339c-2d13-8176-7418b6e8d7ce:6:57:42:higher than,relative_vertical,higher than,True,True,True,2.0,1.9999999999999996,0.0007467055529938316
sgfn,sgfn_official_full_l160:official_test:38770ca3-86d7-27b8-85a7-7d840ffdec6a:7:65:40:higher than,relative_vertical,higher than,True,True,True,1.9999999999999996,2.0,0.00014367946866544745
sgfn,sgfn_official_full_l160:official_test:ddc73797-765b-241a-9e2c-097c5989baf6:2:8:12:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.002597632231473579
vlsat,vlsat_closed_set:full_official_validation:0cac75b7-8d6f-2d13-8cb2-0b4e06913140:3:53:41:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.03453663572845289
sgfn,sgfn_official_full_l160:official_test:6e67e550-1209-2cd0-8294-7cc2564cf82c:1:12:11:higher than,relative_vertical,higher than,True,True,True,2.0,1.9999999999999996,4.993544863474142e-05
open3dsg,open3dsg_ov:full_official_validation:43b8cae3-6678-2e38-9b67-5905de29f6d7_1:7:25:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.002751958392988696
open3dsg,open3dsg_ov:full_official_validation:43b8cadf-6678-2e38-9920-064144c99406_2:11:17:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.2395834174309408
sgfn,sgfn_official_full_l160:official_test:1d234026-e280-2b1a-8fe1-713e28269f4d:1:11:18:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9998779727975653
sgfn,sgfn_official_full_l160:official_test:0cac75dc-8d6f-2d13-8d08-9c497bd6acdc:5:31:9:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9895929273055132
vlsat,vlsat_closed_set:full_official_validation:2451c048-fae8-24f6-9043-f1604dbada2c:1:53:52:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.03718356763355457
open3dsg,open3dsg_ov:full_official_validation:38770ca3-86d7-27b8-85a7-7d840ffdec6a_3:1:28:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.00917167199305835
sgfn,sgfn_official_full_l160:official_test:8eabc455-5af7-2f32-8606-a0bdbe6c537d:3:43:42:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.7907087159328238
open3dsg,open3dsg_ov:full_official_validation:c7895f7c-339c-2d13-819f-3bb0b26c91f6_2:10:24:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.8794177046686221
open3dsg,open3dsg_ov:full_official_validation:ba6fdaac-a4c1-2dca-8380-f16765679fd7_3:1:2:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9988658659530686
sgfn,sgfn_official_full_l160:official_test:41385849-a238-2435-81d0-ceb0eba4541a:2:151:152:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.03729494366608921
vlsat,vlsat_closed_set:full_official_validation:a0905fd9-66f7-2272-9dfb-0483fdcc54c7:9:37:39:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9945029312005528
open3dsg,open3dsg_ov:full_official_validation:6e67e55f-1209-2cd0-8194-8c6278434c80_1:1:12:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.013769503761296376
open3dsg,open3dsg_ov:full_official_validation:4d3d82b0-8cf4-2e04-80a8-c955ea964c2f_3:20:9:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9982617788346376
vlsat,vlsat_closed_set:full_official_validation:f2c76fe9-2239-29d0-87ec-f2c7ced812c1:3:22:20:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.008183964433595703
vlsat,vlsat_closed_set:full_official_validation:8eabc445-5af7-2f32-85ae-90deb8eb1b0b:3:14:1:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.12186535120800734
vlsat,vlsat_closed_set:full_official_validation:1d233fe6-e280-2b1a-8caf-eb0d13a59ad6:2:13:16:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.015405196187582071
sgfn,sgfn_official_full_l160:official_test:9766cbf7-6321-2e2f-81e1-2b46533c64dd:4:42:36:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0010968684354581981
vlsat,vlsat_closed_set:full_official_validation:7747a510-9431-24e8-8705-907ee78be2a2:3:55:6:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0005994475787240994
open3dsg,open3dsg_ov:full_official_validation:10b1792a-3938-2467-8b4e-a93da27a0985_2:7:1:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0036811836064869485
vlsat,vlsat_closed_set:full_official_validation:c7895f7a-339c-2d13-82ac-09ef1c9001ba:1:25:22:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.006030588837695361
vlsat,vlsat_closed_set:full_official_validation:6e67e55f-1209-2cd0-8194-8c6278434c80:2:2:10:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9923832366150328
vlsat,vlsat_closed_set:full_official_validation:4138585b-a238-2435-810b-9728fc989b2f:2:16:17:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9907053941785509
open3dsg,open3dsg_ov:full_official_validation:4731976c-f9f7-2a1a-95cc-31c4d1751d0b_5:1:3:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9999865711062801
vlsat,vlsat_closed_set:full_official_validation:c7895f07-339c-2d13-8176-7418b6e8d7ce:3:101:100:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.06823671783202145
open3dsg,open3dsg_ov:full_official_validation:321c8680-a5a8-2a84-85c2-816a26d59516_2:18:24:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,7.11463094262843e-05
open3dsg,open3dsg_ov:full_official_validation:c7895f29-339c-2d13-83e9-90dbe61fa8be_4:17:25:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.021624302251548433
sgfn,sgfn_official_full_l160:official_test:4238490a-60a7-271e-9c04-3846221dc354:1:14:17:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.5103613040188966
vlsat,vlsat_closed_set:full_official_validation:137a8158-1db5-2cc0-8003-31c12610471e:4:28:27:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0011602719991481436
open3dsg,open3dsg_ov:full_official_validation:9af05c68-5794-2e19-8c5a-979f448da545_2:1:15:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.24192680400947186
sgfn,sgfn_official_full_l160:official_test:bf9a3ddd-45a5-2e80-80bc-647365c7ca08:1:23:21:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.06309437325660516
open3dsg,open3dsg_ov:full_official_validation:0988ea72-eb32-2e61-8344-99e2283c2728_4:39:5:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.00403729523248475
vlsat,vlsat_closed_set:full_official_validation:bcb0fe06-4f39-2c70-9c24-a8dd7496c2f8:2:2:35:lower than,relative_vertical,lower than,True,True,True,2.000000000000001,2.0,1.2671149929310843e-06
sgfn,sgfn_official_full_l160:official_test:4fbad32f-465b-2a5d-8408-146ab1d72808:2:11:14:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,1.2033371318609376e-05
sgfn,sgfn_official_full_l160:official_test:8eabc45f-5af7-2f32-8528-640861d2a135:2:10:29:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.006087209271650074
sgfn,sgfn_official_full_l160:official_test:75c25975-9ca2-2844-9769-84677f46d4cf:2:34:28:higher than,relative_vertical,higher than,True,True,True,1.9999999999999998,2.0,0.0180632546085272
sgfn,sgfn_official_full_l160:official_test:10b17944-3938-2467-8bac-5552375e4467:3:15:28:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.002546887987451396
open3dsg,open3dsg_ov:full_official_validation:7747a50c-9431-24e8-877d-e60c3a341cc2_2:1:63:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0034261857080822855
vlsat,vlsat_closed_set:full_official_validation:9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1:5:42:39:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0052374465272923
open3dsg,open3dsg_ov:full_official_validation:0cac75de-8d6f-2d13-8e1a-b574569c3885_4:1:17:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0003746844212180189
vlsat,vlsat_closed_set:full_official_validation:c92fb5b7-f771-2064-87a9-31c819832405:4:27:30:higher than,relative_vertical,higher than,True,True,True,2.0,2.0000000000000004,0.0003185030684875745
sgfn,sgfn_official_full_l160:official_test:e61b0e02-bada-2f31-82d0-80fc5c70bd6f:4:59:23:higher than,relative_vertical,higher than,True,True,True,2.0,1.9999999999999998,0.0010810292295161394
sgfn,sgfn_official_full_l160:official_test:d7d40d4e-7a5d-2b36-97e7-34324c52ac42:1:11:7:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.6414087623168685
sgfn,sgfn_official_full_l160:official_test:280d8ebb-6cc6-2788-9153-98959a2da801:8:101:63:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.013737396851049133
open3dsg,open3dsg_ov:full_official_validation:43b8cae3-6678-2e38-9b67-5905de29f6d7_2:1:4:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9363672105694663
sgfn,sgfn_official_full_l160:official_test:280d8ebb-6cc6-2788-9153-98959a2da801:5:27:32:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0324084822024433
open3dsg,open3dsg_ov:full_official_validation:4fbad331-465b-2a5d-8488-852fcda9513c_4:1:66:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9976983827525635
open3dsg,open3dsg_ov:full_official_validation:7747a50c-9431-24e8-877d-e60c3a341cc2_6:2:6:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.04237138341432822
sgfn,sgfn_official_full_l160:official_test:bf9a3da2-45a5-2e80-8219-1f0a216399fe:3:11:3:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0020436591710885077
sgfn,sgfn_official_full_l160:official_test:10b17957-3938-2467-88a5-9e9254930dad:3:46:54:lower than,relative_vertical,lower than,True,True,True,2.000000000000001,2.0,1.2589094455561778e-05
sgfn,sgfn_official_full_l160:official_test:c2d99349-1947-2fbf-837e-a0bd5e027c52:1:22:21:lower than,relative_vertical,lower than,True,True,True,2.0000000000000004,2.0,0.00020783818871472626
sgfn,sgfn_official_full_l160:official_test:0cac7584-8d6f-2d13-8df8-c05e4307b418:2:18:12:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.0007108063437483159
open3dsg,open3dsg_ov:full_official_validation:75c25975-9ca2-2844-9769-84677f46d4cf_3:26:24:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.1335073206818831
sgfn,sgfn_official_full_l160:official_test:ddc7379b-765b-241a-9f45-c37e41608726:3:52:19:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.009571588386256269
open3dsg,open3dsg_ov:full_official_validation:4d3d82ae-8cf4-2e04-80de-20f96c814d9c_1:12:6:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,1.9999999999999998,0.002215038411162551
open3dsg,open3dsg_ov:full_official_validation:ba6fdaaa-a4c1-2dca-8163-a52b18bf6b64_3:1:34:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.018044612872236465
sgfn,sgfn_official_full_l160:official_test:c7895f7a-339c-2d13-82ac-09ef1c9001ba:1:23:35:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,7.439001308950921e-06
open3dsg,open3dsg_ov:full_official_validation:f2c76fe9-2239-29d0-87ec-f2c7ced812c1_2:39:33:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.16111298586324974
open3dsg,open3dsg_ov:full_official_validation:38770ca3-86d7-27b8-85a7-7d840ffdec6a_4:1:79:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9352153245914223
vlsat,vlsat_closed_set:full_official_validation:8eabc45f-5af7-2f32-8528-640861d2a135:3:73:31:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.03214867953938305
sgfn,sgfn_official_full_l160:official_test:38770ca5-86d7-27b8-871c-57fdbfe87905:6:76:77:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.045354125793077404
open3dsg,open3dsg_ov:full_official_validation:d7dc987e-a34a-2794-85c8-f75389b27532_3:16:19:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.767612197471026
sgfn,sgfn_official_full_l160:official_test:9766cbe5-6321-2e2f-8040-4e5b7a5d8ba1:4:33:31:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.036835435807118455
open3dsg,open3dsg_ov:full_official_validation:d7dc987e-a34a-2794-85c8-f75389b27532_2:36:1:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.01723839433797303
open3dsg,open3dsg_ov:full_official_validation:ea318260-0a4c-2749-9389-4c16c782c4b1_4:9:40:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,1.9651403163623016e-06
open3dsg,open3dsg_ov:full_official_validation:7272e17c-a01b-20f6-8b2f-e659331ae41a_1:1:10:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0028252829497188436
vlsat,vlsat_closed_set:full_official_validation:c7895f07-339c-2d13-8176-7418b6e8d7ce:5:54:418:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.04009630161610611
vlsat,vlsat_closed_set:full_official_validation:5630cfe7-12bf-2860-8710-52729dc36cc6:1:22:17:lower than,relative_vertical,lower than,True,True,True,2.0,1.9999999999999996,0.0008267116008664477
open3dsg,open3dsg_ov:full_official_validation:10b17963-3938-2467-8a48-0d4af350ce92_1:25:10:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.008336211327531373
sgfn,sgfn_official_full_l160:official_test:4a9a43d4-7736-2874-87a6-0c3089281af8:5:15:19:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.8709531509525603
sgfn,sgfn_official_full_l160:official_test:c7895f78-339c-2d13-82bb-cc990cbbc90f:1:20:24:lower than,relative_vertical,lower than,True,True,True,2.0,1.9999999999999998,0.005603709270122215
vlsat,vlsat_closed_set:full_official_validation:20c993b3-698f-29c5-859c-dca8ddecf220:1:4:10:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.9787041992576236
sgfn,sgfn_official_full_l160:official_test:75c25975-9ca2-2844-9769-84677f46d4cf:1:12:3:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.03020340608633787
vlsat,vlsat_closed_set:full_official_validation:7747a50c-9431-24e8-877d-e60c3a341cc2:5:52:54:lower than,relative_vertical,lower than,True,True,True,1.9999999999999998,2.0,0.016120569632575465
sgfn,sgfn_official_full_l160:official_test:d7d40d50-7a5d-2b36-9446-7d636174329f:2:18:15:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.03982256911317672
sgfn,sgfn_official_full_l160:official_test:280d8ebb-6cc6-2788-9153-98959a2da801:7:74:67:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.9299746864380686
open3dsg,open3dsg_ov:full_official_validation:38770ca3-86d7-27b8-85a7-7d840ffdec6a_4:1:82:lower than,relative_vertical,lower than,True,True,True,2.0,2.0,0.0015389518493642562
sgfn,sgfn_official_full_l160:official_test:4a9a43d2-7736-2874-874d-d0fad0570e19:7:54:53:higher than,relative_vertical,higher than,True,True,True,2.0,2.0,0.43366064665494597
open3dsg,open3dsg_ov:full_official_validation:f2c76fe5-2239-29d0-8593-1a2555125595_3:20:1:higher than,relative_vertical,higher than,True,True,True,2.0,1.9999999999999998,0.03141993229222062
